_id,url,title,update_time,image_url,sectors,salary,job_formality,job_experience_years,application_deadline,required_gender_specific,job_attributes,job_descriptions,job_requirements,company_name,company_address,company_url,timestampISOdate
{'$oid': '61b5dde6ac3da49adc03e6c2'},https://mywork.com.vn/tuyen-dung/viec-lam/20925164/nhan-vien-tu-van-tai-khu-cnc-hoa-lac-thach-that-ha-noi.html?svs=max_box,Nhân Viên Tư Vấn Tại Khu CNC Hòa Lạc - Thạch Thất - Hà Nội,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Dịch vụ', 'Hành chính - Văn phòng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638662400000,Không yêu cầu,Theo hợp đồng tư vấn,"- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoạiThời gian làm việc: Theo ca luân phiên (T\am khảo)Ca 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)","- Nam, nữ tuổi đời từ 18-35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c3'},https://mywork.com.vn/tuyen-dung/viec-lam/21330738/chuyen-vien-cham-soc-khach-hang-mang-di-dong-viettel-thai-nguyen.html?svs=max_box,Chuyên Viên Chăm Sóc Khách Hàng Mạng Di Động Viettel [Thái Nguyên],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Dầu khí - Hóa chất', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Chưa có kinh nghiệm,1638835200000,Không yêu cầu,Toàn thời gian cố định,"""- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Giải quyết phản ánh khiếu nại của khách hàng về dịch vụ của mạng di động Viettel.- Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Địa chỉ làm việc: Địa chỉ: Tòa nhà Kim Cương, số 288B Quang Trung, Phường Tân Thịnh, TP Thái Nguyên""","""- Nam, nữ tuổi đời từ 18 - 35.- Tốt nghiệp trường Trung cấp trở lên ( không phân biệt chuyên ngành )- Có giọng nói chuẩn: Giọng nói dễ nghe, Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c4'},https://mywork.com.vn/tuyen-dung/viec-lam/21303310/nhan-vien-cskh-tai-ho-chi-minh.html?svs=max_box,Nhân Viên CSKH Tại Hồ Chí Minh,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Lao động phổ thông', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639008000000,Không yêu cầu,Toàn thời gian cố định,"- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại*Địa điểm làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","- Nam, nữ tuổi đời từ 18----35- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và Sinh viên đang theo học tại các trường (tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c5'},https://mywork.com.vn/tuyen-dung/viec-lam/100016610/nhan-vien-kinh-doanh-qua-dien-thoai-tai-viettel-tinh-thai-nguyen.html?svs=max_box,Nhân Viên Kinh Doanh Qua Điện Thoại Tại Viettel Tỉnh Thái Nguyên,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Nhân viên kinh doanh', 'Vật tư/Thiết bị/Mua hàng', 'Marketing - PR']",7-10 triệu,Nhân viên,Chưa có kinh nghiệm,1639008000000,Không yêu cầu,Toàn thời gian cố định,"- Làm việc theo giờ hành chính: 8h – 17h30- Tư vấn và bán những sản phẩm dịch vụ cố định - di động của mạng Viettel qua tổng đài ViettelGọi ra ngoài, tiếp cận khách hàng theo danh sách có sẵn, đặc biệt những khách hàng đã được gửi tin nhắn về chương trình khuyến mãi, thuyết phục khách hàng đăng kí dịch vụ* Các gói SP: Gói data, gói phút gọi, chuyển đổi trả sau, sản phẩm thương mại điện tử...- Địa chỉ: Tòa nhà Viettel số 4, Đ. Hoàng Văn Thụ, Phường Hoàng Văn Thụ, TP. Thái Nguyên","- Độ tuổi: Nam/nữ 20 – 35 tuổi- Tốt nghiệp TC, CĐ, ĐH tất cả các chuyên ngành (hoặc đang chờ bằng)- Không nói ngọng, không nói lắp, không nói giọng địa phương- Yêu thích kinh doanh là một lợi thế- Tin học văn phòng căn bản",Công ty Cổ phần Truyền thông Kim Cương,288B - Đ. Quang Trung - P. Tân Thịnh - TP. Thái Nguyên,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c6'},https://mywork.com.vn/tuyen-dung/viec-lam/21321131/nhan-vien-truc-tong-dai-198-tap-doan-viettel-tan-binh-hcm.html?svs=max_box,Nhân Viên Trực Tổng Đài 198  - Tập Đoàn  Viettel Tân Bình [HCM],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Dịch vụ', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639526400000,Không yêu cầu,Toàn thời gian cố định,"Nhân viên tư vấn Viettel tại Hồ Chí Minh- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại- Làm xoay ca linh động* Địa chỉ làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường (tất cả các ngành nghề)",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c7'},https://mywork.com.vn/tuyen-dung/viec-lam/21366339/nhan-vien-ho-tro-dich-vu-mang-di-dong-viettel-co-nhue-pham-van-dong-ha-noi.html?svs=max_box,"Nhân Viên Hỗ Trợ Dịch Vụ Mạng Di Động Viettel (Cổ Nhuế, Phạm Văn Đồng, Hà Nội)",2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Biên tập/ Báo chí/ Truyền hình', 'Bảo hiểm/ Tư vấn bảo hiểm']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639526400000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận, xử lí thông tin phản ánh từ phía khách hàng về chuyển mạng giữ số của mạng di động Viettel- Tiếp nhận thông tin phản ánh từ phía khách hàng về các dịch vụ của Viettel (chủ yếu là khiếu nại về cước mạng di động Viettel) - Thời gian làm việc:  + Ca hành chính: 08h00 - 17h30 (Chủ yếu làm ca này)  + Ca 1: 06h30 – 14h30   + Ca 2: 14h30 – 22h00 - Địa chỉ làm việc: Tòa 3B khu đô thị Handi Resco, 74 Phạm Văn Đồng, Bắc Từ Liêm, Hà Nội.- Hotline: 0989 666 888","- Nam / Nữ tuổi từ 20 - 35- Tốt nghiệp trung cấp , cao đẳng, Đại Học- Có chất giọng tốt, không nói ngọng, nói lắp, nói giọng địa phương- Tin học văn phòng cơ bản- Ưu tiên ứng viên đã có kinh nghiệm chăm sóc khách hàng Viettel",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c8'},https://mywork.com.vn/tuyen-dung/viec-lam/21323559/cham-soc-khach-hang-mang-dien-thoai-di-dong-tap-doan-viettel-ho-chi-minh.html?svs=max_box,Chăm Sóc Khách Hàng Mạng Điện Thoại Di Động Tập Đoàn Viettel Hồ Chí Minh,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Hành chính - Văn phòng', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638403200000,Không yêu cầu,Toàn thời gian cố định,"Nhân viên tư vấn Viettel tại Hồ Chí Minh- Trực tổng đài chăm sóc khách hàng mạng di động Viettel- Chăm sóc, hướng dẫn và giải quyết các thắc mắc của khách hàng qua điện thoại- Làm xoay ca linh động*Địa điểm làm việc: 345 Phạm Văn Bạch, phường 15, quận Tân Bình, TP HCM","Nam, nữ tuổi đời từ 18---35.- Đã tốt nghiệp Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường (tất cả các ngành nghề).",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6c9'},https://mywork.com.vn/tuyen-dung/viec-lam/21325779/nhan-vien-truc-tong-dai-cho-mang-viettel-cam-le-da-nang.html?svs=max_box,Nhân Viên Trực Tổng Đài Cho Mạng Viettel Cẩm Lệ [Đà Nẵng],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Kế toán - Kiểm toán', 'Khách sạn - Nhà hàng', 'Kiến trúc - Thiết kế nội thất']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638662400000,Không yêu cầu,Toàn thời gian cố định,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …) - Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng. - Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel. - Không áp doanh số  THỜI GIAN LÀM VIỆC: Xoay ca không cố định (8 tiếng/ca), mỗi ngày 1 ca, 1 ngày nghỉ/ tuần Ca 1: 06h30-14h30 Ca 2: 14h30-22h30 Ca 3: 22h30-07h00  Ca 7: 17h00-23h30ĐỊA CHỈ LÀM VIỆC TẠI: Trung tâm chăm sóc khách hàng VIETTEL -215 Đường Phan Đăng Lưu, Đà Nẵng","- Nam/ nữ : tuổi từ 18 -35- Tốt nghiệp  TC, CĐ, ĐH- có giọng nói chuẩn, không nói ngọng, nói lắp, nói giọng địa phương.- Có tinh thần ham học hỏi, nhiệt huyết trong công việc.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6ca'},https://mywork.com.vn/tuyen-dung/viec-lam/21324011/nhan-vien-truc-tong-dai-viettel-thach-that.html?svs=max_box,Nhân Viên Trực Tổng Đài Viettel Thạch Thất,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Kế toán - Kiểm toán', 'Kiến trúc - Thiết kế nội thất', 'Marketing - PR']",0 - 0 triệu,Nhân viên,Không yêu cầu,1638748800000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)* Địa điểm làm việc: Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Tp Hà Nội","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6cb'},https://mywork.com.vn/tuyen-dung/viec-lam/21323310/tu-van-khach-hang-qua-tong-dai-viettel-thach-that.html?svs=max_box,Tư Vấn Khách Hàng Qua Tổng Đài [Viettel Thạch Thất],2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Bán hàng', 'Du lịch', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Không yêu cầu,1639440000000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.- Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)*** Địa điểm làm việc: Thôn 2, Xã Thạch Hòa, Huyện Thạch Thất, Hà Nội","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6cc'},https://mywork.com.vn/tuyen-dung/viec-lam/100039074/nhan-vien-tu-van-ho-tro-thong-tin-mang-viettel-hoa-lac-thach-that.html?svs=max_box,Nhân Viên Tư Vấn Hỗ Trợ Thông Tin Mạng Viettel Hòa Lạc - Thạch Thất,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,['Tư vấn/ Chăm sóc khách hàng'],5-7 triệu,Nhân viên,Không yêu cầu,1639094400000,Không yêu cầu,Theo hợp đồng tư vấn,"- Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)- Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.- Không đi thị trường, không áp doanh số,...- Ca làm việc linh độngThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)**ĐC: Thôn 2 - Thach Hòa - Thạch Thất - HN","- Nam, nữ tuổi 18 - 35- Đã tốt nghiệp THPT, Trung cấp, Cao đẳng, Đại học và sinh viên đang theo học tại các trường.(tất cả các ngành nghề).- Có giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.- Kỹ năng giao tiếp và tin học văn phòng căn bản.",Công ty Cổ phần Truyền thông Kim Cương,Thôn 2 - Xã Thạch Hòa - Huyện Thạch Thất - Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e6cd'},https://mywork.com.vn/tuyen-dung/viec-lam/21318868/nhan-vien-cskh-viettel-qua-dien-thoai-thai-nguyen.html?svs=max_box,Nhân Viên CSKH Viettel Qua Điện Thoại Thái Nguyên,2021-11-29,https://cdn.mywork.com.vn/images/default/2021/08/09/images/162849564025.jpeg,"['Phiên dịch/ Ngoại ngữ', 'Bưu chính', 'Tư vấn/ Chăm sóc khách hàng']",0 - 0 triệu,Nhân viên,Chưa có kinh nghiệm,1638835200000,Không yêu cầu,Toàn thời gian cố định,"""Tiếp nhận cuộc gọi của khách hàng để tư vấn, giải đáp về sản phẩm và dịch vụ trong lĩnh vực viễn thông (3G, nhạc chờ, báo cuộc gọi lỡ …)Tư vấn, hỗ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Các sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.Trực tổng đài, CSKH, tư vấn giải đáp các thắc mắc của khách hàng Viettel.Tư vấn, hổ trợ, giải đáp thông tin về lĩnh vực viễn thông di động: Sim, thẻ và sự cố khi sử dụng mạng di động Viettel và các chương trình khuyến mãi cho khách hàng.Không áp doanh sốThời gian làm việc: Theo ca luân phiênCa 1: Từ 6h30 đến 14h30Ca 2: Từ 14h30 đến 22h30Ca 3: Từ 22h đến 7h sáng (Ngày hôm sau)* Địa điểm làm việc: Tòa nhà Kim Cương, số 288B Quang Trung, Phường Tân Thịnh, TP Thái Nguyên* Hotline: 0988779559""","Nam, nữ tuổi đời từ 18 - 35.Tốt nghiệp TC, CĐ, ĐHCó giọng nói chuẩn: Không nói ngọng, lắp, nói nặng giọng địa phương.Kỹ năng giao tiếp và tin học văn phòng căn bản",Công ty Cổ phần Truyền thông Kim Cương,"Cụm Công Nghiệp Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20046764/cong-ty-co-phan-truyen-thong-kim-cuong.html,2021-11-29
